Time,QuestX,QuestY,QuestZ,QuestRx,QuestRy,QuestRz,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,RightX,RightY,RightZ,RightRx,RightRy,RightRz
3/9/2023 1:05:22 PM,2555.40479,-2174.717,1150.48022,42.4738541,260.690277,253.492523,1.65116942,0.0197409615,2.16331029,1.96508515,270.127258,358.0123,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:22 PM,2531.93335,-2143.55,1140.4397,49.21721,266.2418,261.45462,1.65080929,0.0198911875,2.16320252,1.752692,269.982452,357.795837,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:22 PM,2509.81445,-2116.252,1120.59143,52.7454567,279.315674,274.693176,1.65082467,0.0198832378,2.16318512,1.7378037,269.945648,357.788727,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:22 PM,2.10892177,1.11120164,2.50155973,8.095021,305.198578,358.1322,1.65081239,0.019652389,2.16317773,1.9629674,269.984222,357.788177,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:23 PM,2.08924055,1.09802151,2.47794247,11.0634861,298.982025,359.8155,1.65081668,0.0198025256,2.16306472,1.8538959,269.871521,357.8991,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:23 PM,2.07141972,1.08643675,2.44963312,14.3668194,293.874268,1.65147281,1.65061438,0.0201078355,2.16301656,1.68871725,269.65625,357.916,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:23 PM,2.0592432,1.07726765,2.419252,15.83524,288.933746,1.74492681,1.65106189,0.0198199153,2.163217,1.74515486,270.000549,357.831665,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:23 PM,2.05313969,1.07451308,2.38907576,15.5686159,286.22937,0.437071085,1.65084326,0.0197881237,2.163134,1.76945984,269.91864,357.730072,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:23 PM,2.048435,1.07418251,2.36177135,15.0481281,283.3781,0.776583552,1.65056038,0.019719094,2.16290283,2.07101154,269.742981,357.964478,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:23 PM,2.04256916,1.07873893,2.34114838,13.4033957,280.988983,1.70253026,1.65064919,0.0196365416,2.1629703,2.14528942,269.791382,358.035736,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
