Time,QuestX,QuestY,QuestZ,QuestRx,QuestRy,QuestRz,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,RightX,RightY,RightZ,RightRx,RightRy,RightRz
3/7/2023 5:58:18 PM,2.063344,1.25225973,2.34708929,306.099976,311.397827,338.58252,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66541278,0.609801531,1.59997761,3.89248037,76.15973,86.1247
3/7/2023 5:58:18 PM,2.065254,1.25234294,2.34739041,305.958557,311.5192,338.550171,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.665396,0.6097095,1.60004222,3.93005538,76.15617,86.12585
3/7/2023 5:58:18 PM,2.065331,1.25252938,2.34672618,305.937225,311.40274,338.551819,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66549981,0.6099056,1.60001612,3.82184339,76.17901,86.1208649
3/7/2023 5:58:18 PM,2.06535935,1.25253391,2.346553,305.968842,311.500854,338.561951,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66543114,0.609767556,1.60003376,3.90797687,76.14859,86.1359253
3/7/2023 5:58:18 PM,2.064558,1.25247169,2.34641719,306.055145,311.18045,338.7394,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66533256,0.6097679,1.60008717,3.93362927,76.1165,86.0757446
3/7/2023 5:58:19 PM,2.06392813,1.25236309,2.34666276,306.109955,311.317017,338.6989,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66560984,0.6098565,1.5998745,3.82335258,76.2149048,86.21526
3/7/2023 5:58:19 PM,2.0636375,1.252452,2.3466866,305.9657,311.573669,338.605835,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66545045,0.609779835,1.599981,3.883617,76.18557,86.15411
3/7/2023 5:58:19 PM,2.06429148,1.25250483,2.34700441,305.993866,311.5983,338.545166,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.665371,0.6098148,1.60004711,3.877478,76.1648254,86.05985
3/7/2023 5:58:19 PM,2.0657115,1.25261414,2.34747219,305.9198,311.651367,338.510223,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66536736,0.6097462,1.59998894,3.92650771,76.17329,86.11419
3/7/2023 5:58:19 PM,2.06616378,1.252628,2.346898,305.812958,311.4873,338.624023,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.6655091,0.609811,1.59992433,3.86893415,76.18988,86.16213
3/7/2023 5:58:19 PM,2.06643,1.25272,2.34660721,305.799164,311.466461,338.590973,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66545153,0.6097573,1.59997571,3.89510965,76.19764,86.1306
3/7/2023 5:58:19 PM,2.06606174,1.25278211,2.34601521,305.760132,311.286774,338.799866,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66533661,0.609671056,1.60017729,3.96365786,76.13274,85.9725
3/7/2023 5:58:19 PM,2.065415,1.25264859,2.3455987,306.008423,311.030548,339.316772,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66561413,0.609837353,1.59987688,3.827087,76.26488,86.17156
3/7/2023 5:58:19 PM,2.06471658,1.25281763,2.344877,305.652618,311.1457,339.145264,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66542792,0.609833837,1.60012,3.87236214,76.14696,86.07364
3/7/2023 5:58:19 PM,2.06547832,1.25388229,2.343849,305.3877,311.291443,338.9705,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.665472,0.609886348,1.60001636,3.851659,76.18687,86.10898
3/7/2023 5:58:20 PM,2.067342,1.25457251,2.34411073,305.3562,311.382843,338.9565,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66542339,0.6097919,1.59992087,3.88992548,76.2087555,86.1538849
3/7/2023 5:58:20 PM,2.067006,1.254186,2.34332561,305.4445,311.15918,339.011932,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66559792,0.609839261,1.59978914,3.850853,76.2822342,86.2296448
3/7/2023 5:58:20 PM,2.0673027,1.25429189,2.34324622,305.291779,311.078033,339.112579,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,1.66548812,0.609778643,1.59985733,3.88913965,76.22495,86.14948
